2005-02-15 17:00:00,4.8717,4.8752,4.8683,4.8752,3019714
2005-02-15 18:00:00,4.8752,4.8752,4.8692,4.874,120610
2005-02-16 08:00:00,4.879,4.8927,4.8319,4.8376,5434010
2005-02-16 09:00:00,4.8394,4.9173,4.8262,4.8991,123678003
2005-02-16 10:00:00,4.8999,4.9559,4.8937,4.9514,162528683
2005-02-16 11:00:00,4.9514,4.9646,4.9024,4.9221,123089609
2005-02-16 12:00:00,4.9218,4.9365,4.9054,4.9315,51111861
2005-02-16 13:00:00,4.9315,4.9375,4.8942,4.9263,50501706
2005-02-16 14:00:00,4.9268,4.947,4.9131,4.939,51079226
2005-02-16 15:00:00,4.939,4.9502,4.9148,4.9435,85115760
2005-02-16 16:00:00,4.942,4.946,4.9265,4.9315,4170370
2005-02-16 17:00:00,4.9325,4.943,4.9216,4.936,3603051
2005-02-16 18:00:00,4.936,4.9367,4.9243,4.9365,678935
2005-02-17 08:00:00,4.9415,4.949,4.924,4.9365,1592227
2005-02-17 09:00:00,4.9365,4.9751,4.9193,4.9253,91002062
2005-02-17 10:00:00,4.9253,4.937,4.9019,4.9315,89024801
2005-02-17 11:00:00,4.9303,4.9512,4.9221,4.9328,53422898
2005-02-17 12:00:00,4.9338,4.9415,4.9238,4.9387,34477312
2005-02-17 13:00:00,4.938,4.944,4.9146,4.9258,32200723
2005-02-17 14:00:00,4.9235,4.9355,4.9034,4.9071,45330437
2005-02-17 15:00:00,4.9084,4.937,4.9056,4.9313,65159400
2005-02-17 16:00:00,4.9325,4.934,4.9265,4.9278,1899331
2005-02-17 17:00:00,4.9303,4.9343,4.9303,4.933,218014
2005-02-17 18:00:00,4.933,4.9353,4.9325,4.935,236042
2005-02-18 08:00:00,4.9562,4.9788,4.944,4.9651,5549403
2005-02-18 09:00:00,4.9651,4.9664,4.8981,4.9477,74954984
2005-02-18 10:00:00,4.9494,4.9494,4.9098,4.9203,57894152
2005-02-18 11:00:00,4.9216,4.9435,4.9091,4.9265,55066997
2005-02-18 12:00:00,4.9278,4.9335,4.9133,4.9191,33615009
2005-02-18 13:00:00,4.9186,4.9275,4.9103,4.9173,27044670
2005-02-18 14:00:00,4.9188,4.9315,4.9163,4.9313,26241553
2005-02-18 15:00:00,4.93,4.9313,4.9193,4.928,55399601
2005-02-18 16:00:00,4.9288,4.9315,4.9225,4.9303,2376836
2005-02-18 17:00:00,4.9303,4.9345,4.9278,4.9345,436710
2005-02-18 18:00:00,4.934,4.9345,4.934,4.9345,60225
2005-02-22 08:00:00,4.9116,4.9138,4.8842,4.8929,2511417
2005-02-22 09:00:00,4.8917,4.9263,4.8725,4.9066,55736572
2005-02-22 10:00:00,4.9064,4.9539,4.8805,4.923,98488420
2005-02-22 11:00:00,4.923,4.9442,4.882,4.8954,55977075
2005-02-22 12:00:00,4.8979,4.8996,4.856,4.8727,51790276
2005-02-22 13:00:00,4.873,4.8742,4.8356,4.8391,53086721
2005-02-22 14:00:00,4.8396,4.8481,4.7711,4.7821,109196161
2005-02-22 15:00:00,4.7821,4.7968,4.742,4.7684,107855519
2005-02-22 16:00:00,4.7684,4.8907,4.7609,4.7716,2933634
2005-02-22 17:00:00,4.7716,4.7721,4.7671,4.7699,448515
